"min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion","min-opinion","max-opinion","avg-opinion"
"0.1716919986225907","0.6993168416623305","0.46639303861128967","0.23913676976500986","0.7106927064576237","0.49522769692402824","0.2527869452726478","0.7995384665390073","0.5224091855469354","0.13641032898317357","0.7316463596823146","0.4261924319218634","0.22773682882444898","0.7675673350199058","0.47440629218147845","0.28790613843313384","0.825293287080072","0.5176460436219606","0.16577973450702466","0.771902400428203","0.5047651620699856","0.18713493008712553","0.736185736993548","0.46327147582026645","0.2713182450915616","0.8593217414015539","0.5587301073177621","0.1837937982226262","0.7025393494313199","0.4881604630516947"
"0.18713428879138042","0.694260406560217","0.466816622346921","0.2503421834703878","0.7013935116644057","0.4943844161676712","0.26414895466959704","0.7866150525358497","0.5234834157641763","0.15831020504379892","0.7270863032713281","0.42557434698433605","0.23755621905379581","0.7339508784312112","0.47249944735649424","0.2955922951373029","0.814109728472797","0.5176229890644468","0.18003096697650461","0.7516759745644351","0.5051630696917992","0.18787024080642","0.6954617507220492","0.4615116273271492","0.2803211982573496","0.8473290178247073","0.5593803355813277","0.18474345911150258","0.6999568234450442","0.48755913082577607"
"0.19445398877743297","0.6855497333962841","0.46721122233824586","0.2731429178111321","0.6930242363505095","0.49561886835270896","0.2749464573700558","0.7752318879154567","0.5237243837648019","0.17114250295922181","0.7216880671974788","0.42496068728816555","0.24550992513956676","0.7173607508678279","0.47395183917342215","0.30603805744887314","0.8123379437269781","0.5188872793308235","0.18777839115135106","0.7497174773272293","0.5053222831997937","0.20200494003530423","0.6808243815611019","0.4617768807877999","0.2935970153358117","0.8407198042430721","0.5593101702479717","0.19609248871376864","0.6752657806648121","0.4863158139650309"
"0.20839773194791303","0.6811293840177157","0.46694560380415473","0.27648049183644685","0.6692000000518872","0.49485254910659243","0.28706162830301263","0.7645503139392704","0.5238908792198718","0.17769019065631186","0.7049825081368327","0.42594417662227746","0.25403491891882013","0.7125618340820834","0.47442349800852035","0.314027070516789","0.8034355492584581","0.5189124870945918","0.20244227025548572","0.7463197286899995","0.5063561191247793","0.20522518746967708","0.6524777254034887","0.46140205840973003","0.3262504376145934","0.8290446872686092","0.5604359289082138","0.21617108405532381","0.672310293334083","0.4878991368373361"
"0.2259361063649294","0.6667465548132477","0.4673882568909595","0.2788112758696489","0.6565174814605056","0.49562624443644687","0.3017524084974735","0.7513512934805778","0.5254762051302925","0.19385253475286957","0.6871410360946064","0.42498582002755525","0.2669537660574933","0.7001026094022115","0.4753343525550134","0.3304316171860367","0.7938221176254747","0.5196467917773198","0.21319083009430026","0.7402693180614046","0.5053139008628938","0.21043103727408186","0.6410300429479442","0.4611116100535753","0.32743231321358485","0.8160627292670932","0.5613160937593517","0.22898346976197906","0.6657523320871438","0.48884181235940355"
"0.23391106396441744","0.6662500941720835","0.4668615279459333","0.2884420023574646","0.646063377622198","0.49542905977666335","0.30335109387927667","0.7405691463649982","0.5246957885581809","0.19957234646958888","0.6612422718782993","0.4243354212853122","0.27182687257226157","0.696230617884292","0.4752113241896826","0.3390159710299882","0.7869138354770489","0.5194187214473325","0.21901085438524348","0.738022695546564","0.5038116313678316","0.22685070761727025","0.6346744071986928","0.46096190621289845","0.33249184632847606","0.8090463477585946","0.5621759583644195","0.23507221031116868","0.6499559498581317","0.4882756605856818"
"0.23573172580110802","0.6568623245155479","0.46716669220560986","0.3026112105481775","0.6363399947840875","0.4946792021959686","0.3105597630836437","0.740463514184641","0.5241767961491329","0.20583351081764048","0.6403274963990828","0.42455739420148464","0.27621266843555303","0.6880060632851847","0.47410974415760065","0.3482765802423673","0.7751887778367075","0.5183798960929661","0.2242488762470924","0.73254228766323","0.5040461379005657","0.2419328031163417","0.6269923870116264","0.45992212176428526","0.34323278836049903","0.7976730157248101","0.5624293538299285","0.25721005974831374","0.6403900039804235","0.4890624175970498"
"0.24495423126469398","0.6524346630180963","0.4668520637975824","0.3026794621196328","0.6310244500126094","0.4952871417763142","0.31193772699599953","0.7325169442353704","0.5242130501985897","0.20990305351685848","0.6222821530472825","0.4241922808149564","0.2797651630848191","0.6832100007892725","0.47302275942461514","0.3586321298533503","0.7740870607076966","0.5180245704279736","0.233339609398513","0.72615456420064","0.5035857533625621","0.24264695252291002","0.612619139992145","0.45863200406932614","0.3505302278210881","0.794893272853251","0.5628532185909476","0.27059102763151893","0.6300738951520486","0.4885018135500198"
"0.2558822699984784","0.6458943338299822","0.4668244216424511","0.3027408885339426","0.627885220535532","0.49530856314028116","0.3147423886203407","0.7315379119267706","0.5241372015208463","0.2212292340051209","0.613042935246113","0.4249763641365587","0.2870698857262864","0.6627820113101085","0.47207214455708685","0.3666252141160543","0.7682052322151438","0.5187200528351541","0.24680522021077594","0.7191827181888137","0.5027187594841265","0.25084408398380903","0.60114012537836","0.45783713627296807","0.36054758961927846","0.7708176314876283","0.5633627671200726","0.27110760015407465","0.6207893972065113","0.48933660761477304"
"0.25875226288155073","0.6408883908608222","0.46756414184499695","0.30578053697665486","0.6273976753405995","0.49509736281510397","0.32143711680038733","0.7273143262206564","0.5238564462547385","0.23193806310581544","0.6028997234758615","0.4250454911446831","0.2932827790903581","0.6593568196200744","0.4719249169389299","0.37107135298864347","0.7584935360116858","0.5187349523340253","0.2578226330516935","0.7110413233817093","0.5032329703573082","0.2524047814685775","0.5902181298037267","0.45683587491656724","0.37024334364646216","0.762429658206485","0.5636489908434863","0.2763113188680787","0.6114974699399396","0.48943781079444953"
"0.26127071652561545","0.6397940178026098","0.4668031530229897","0.30767368805259687","0.6204454995846822","0.49589539767704693","0.3285224504424311","0.723453025798577","0.5253206413993275","0.24709492982324194","0.5934723309098995","0.4249087918287785","0.2954789840759552","0.6561604675237616","0.4715886597242871","0.37832513960229214","0.7579811618372483","0.5191691229442167","0.2629107411020285","0.7044467935879548","0.5025741388296502","0.25498982205084997","0.587031363838131","0.4558175344793289","0.37132800399037946","0.7603738151407786","0.563924034273649","0.2783199247113326","0.6051414687698679","0.4891406386554755"
"0.2661207916948601","0.6388090820502187","0.46764587979723715","0.31023733442777873","0.6196389941057068","0.49575868982062543","0.3332471045431489","0.7216750368887189","0.5252397791596738","0.2548375254414404","0.5879282666036687","0.4253125194104981","0.3022004184818017","0.645840335618643","0.47105842035584006","0.38485354755457596","0.75303837809254","0.518656410844487","0.27073521639218207","0.6985117167735757","0.5030922288121906","0.26453402853195246","0.5795526321744012","0.45582146010475877","0.3730959495824988","0.755348319375424","0.5637849414285856","0.2801276699702612","0.5976501474391785","0.4894164728203155"
"0.2704858593471803","0.6378651842973494","0.4675752089185577","0.3191219832348594","0.6155498556969887","0.49597176841190693","0.33910024255106763","0.7089883894212096","0.5253727444496047","0.26676611033420755","0.5825239873882986","0.42513045195863775","0.30567071343686725","0.6435619804952576","0.4712402031547096","0.387005886194431","0.7468674430003601","0.5192239001860939","0.2789557007578764","0.6922474817950685","0.5031949617118002","0.26671578033526305","0.5776515451608762","0.4555875445403371","0.3746871006154062","0.7497536449837938","0.5644326253057451","0.28541639021490006","0.5886053888989125","0.48997989876787007"
"0.27279748937978454","0.6327090153310393","0.466914129328091","0.32489197937202613","0.6107978300338476","0.4956748007616681","0.34054107542385426","0.7073180599952833","0.5250646342842068","0.2684921928521002","0.5718602687462624","0.4252776786414383","0.3074071123620494","0.6388525384510251","0.47068994651468776","0.38889012165980513","0.7413194614705837","0.5183714613499657","0.2858976402196295","0.690225364784107","0.5035102398875627","0.27309445476445093","0.565038690653225","0.45532263963840625","0.37774028744774796","0.7480847581034599","0.5641338981931912","0.29167290262415224","0.585323267505511","0.4897070200435476"
"0.27823616846287663","0.6269407142983068","0.46729250305345366","0.3255859280833054","0.6084905776985389","0.49676353995379713","0.34218213421817945","0.7046870145072835","0.524746151402231","0.27214424128022474","0.5607925080088602","0.42517176251277233","0.3138611290525597","0.6347388117046608","0.47085170218406897","0.3929690923626182","0.7373320583431048","0.5182696081190769","0.29166645262004515","0.6867600813092899","0.5030768310498434","0.2762909134133571","0.5640898139459855","0.455869323067109","0.38064783667642904","0.745039490251584","0.5641155769767665","0.2973037637924792","0.5844558782315278","0.4896310614392323"
"0.28136149352201395","0.621232770785458","0.4675723776982044","0.32769113124563154","0.6041457300084104","0.4967435276462819","0.34369565556145437","0.7026117968228561","0.5257267344584542","0.2793754014235727","0.549340603669478","0.4251750960812927","0.3165954312273691","0.6301235826024812","0.47084457663672097","0.39675096250270747","0.7340594452210165","0.5182646234241498","0.29685838378041923","0.6803997167034855","0.5029600021010614","0.2774843258659486","0.5531212286226169","0.4552468935654796","0.3909947041078562","0.7401761252869911","0.5648328332302556","0.3063178333832347","0.5807485142128493","0.48941346412271"
"0.28639554830514624","0.6146650076583868","0.46735319673978437","0.3289418023529117","0.6019601336315715","0.49664435725973094","0.34700637040343674","0.7012428067762358","0.5264768414229031","0.2805621785388577","0.5465813219597744","0.42561851612044577","0.31714244425848476","0.6275400464235779","0.47048585229675055","0.401970490947694","0.7256729469197845","0.5182733929896839","0.30203881212231776","0.675247821372784","0.5029833402422199","0.279707137100268","0.5493344966997264","0.4558913216591035","0.3968896787548034","0.7396997587911368","0.5651239239240451","0.3144304960149147","0.5746095551793554","0.4897435793270628"
"0.29265341832381925","0.6089804437673362","0.46716849986557024","0.33109511016749366","0.6001591645076487","0.4966922240621942","0.3481449514745438","0.6994096286091412","0.5264496091494797","0.28210699174640097","0.5369387028643556","0.42550242039115554","0.31757590203930486","0.6232644901228188","0.46976200221514","0.41472716071414323","0.7252452782134676","0.5190271509749078","0.3065587633364987","0.6670190498195419","0.5020417967871625","0.28233536332348663","0.5491876867968758","0.4554647178543294","0.3997032623283821","0.7369508741462109","0.5658711272210019","0.32100175274657544","0.5713274211955004","0.48965838992881666"
"0.29516635152366255","0.6080356122695771","0.46704880534182375","0.33285323200031186","0.5974781315654423","0.4962663742788318","0.3505413984097538","0.6977266521653509","0.52590102178742","0.28401653352369266","0.5319472529030362","0.4254733237088378","0.31793479728901985","0.6185179505562202","0.4697961973924479","0.41491479721722113","0.7228177346345386","0.5190836580270709","0.3129233932067002","0.663702538748762","0.5018392965245421","0.286843956873372","0.548614962093489","0.45542597287473924","0.40877365255947434","0.7336764221550571","0.5661641280586014","0.32634113559443506","0.5663025542832585","0.4895325522096507"
"0.3016830721501898","0.6045813729172931","0.4675214129323843","0.3348778059287044","0.5962645652491745","0.4965228620397394","0.35361589563636764","0.6861753797488551","0.5261532552664803","0.2851344797892447","0.5292971196498145","0.42585771197225514","0.32240796524313414","0.6174050738661394","0.4695152425843382","0.4173207039284319","0.7191981780825724","0.5191575854656268","0.3143120803688669","0.6565835797972546","0.5017979141960575","0.28915900643809006","0.5450846129437318","0.4549083650781538","0.4118864313528666","0.73160777454677","0.5659937940397635","0.33119315695075036","0.5657891749856493","0.4890629239443357"
"0.3041530462286824","0.603610361014427","0.4675509444982442","0.3396377396942281","0.5956320110298914","0.49677394371387606","0.3555222260539777","0.6853340114179765","0.5260808608023919","0.2917953280552173","0.5271608134170827","0.42596126467334633","0.32343198137646956","0.6122800985087288","0.46921772595859357","0.42089385007519714","0.713974912013617","0.5193948565177088","0.31827871088487814","0.6533501478439137","0.5022257975408458","0.28955213883627223","0.5431813744110574","0.45477889714117853","0.41394901048381616","0.7299222594430586","0.5664499789967066","0.33556960498903177","0.5608604059935195","0.4888933913850376"
"0.3047755667654287","0.6025396922444837","0.46765736189920426","0.34111015858109855","0.5950627122325366","0.4970428690304615","0.3563840703787754","0.6832128342383007","0.5265733039518917","0.29368762998356857","0.5270518446625015","0.4259129965885327","0.3237134803399951","0.6087680325349776","0.4691617417159165","0.42227304006934197","0.7110428480831823","0.5193316898481587","0.3200293859290866","0.6502432247593112","0.5019469935768748","0.2925720526495109","0.5424143299635594","0.45529467605366924","0.4161603014315725","0.7282598427019622","0.5659776934690043","0.3397860446920721","0.558563646403053","0.488596708646347"
"0.30807557264438","0.5975467067335793","0.467384308406529","0.343764116284568","0.5929959024328568","0.4970408798691262","0.3583036546876078","0.6824164250917183","0.5272029340647388","0.2938260453071443","0.526678601137067","0.4257261175972565","0.32524655938047464","0.6053814826050059","0.46908622243404935","0.42484585329501134","0.707297916746319","0.5190468562288597","0.3223535797092564","0.646793706284378","0.5026788847275823","0.2957604367867941","0.5391442205960797","0.45516160633925884","0.41859832912568923","0.7253026883337622","0.566240426421302","0.3433152453250727","0.5575047112193259","0.4892253501396801"
"0.3101224764284388","0.5934080841962377","0.4672899055103713","0.3483663003352506","0.5925666796373477","0.49710035129576613","0.3604523653836893","0.6820016207429173","0.5269848517567042","0.2946825836280108","0.5247347138561094","0.4262007032255706","0.32547085484359084","0.601314475716486","0.4690140173213888","0.4253856127144772","0.7044861195516496","0.5194344055355163","0.3252950317357633","0.6437215202874313","0.5016664600988983","0.29729541932742315","0.536201122165348","0.45514145478196283","0.42144099448618283","0.720525726249141","0.5656809954725234","0.3497374906307702","0.5540962643596192","0.4889020389790248"
"0.3124076925576753","0.591656167466113","0.4671788585346824","0.3516514769169194","0.5916669291346262","0.49751314458575385","0.36135436400821264","0.6816656292203884","0.5266334124006137","0.295257522886425","0.5230525803071557","0.4259292604029128","0.3264606458816265","0.5986389300377675","0.4696953983549052","0.4261138307247145","0.6984718509327941","0.5200222151128004","0.32900147054391204","0.6403950092236655","0.5016859924336345","0.30086350576659926","0.5324437706125846","0.4552945189774661","0.4238080185276406","0.7158934805364617","0.5654353748171026","0.3551540788045525","0.5534054106542807","0.48888911776764415"
"0.3126624465281541","0.5895241813475104","0.46705505874830405","0.3543124699480711","0.5915524968125911","0.49712911827920137","0.36357208765006443","0.6811540232515109","0.5270592286233113","0.29710156447830904","0.5212029190456247","0.4263776552200285","0.32794757896736976","0.5968243068720565","0.4690625076885028","0.42757747629296267","0.6978071790187645","0.5197747981017915","0.3317931888812945","0.6364346386742908","0.501955037761272","0.3045793261720678","0.5261216336241817","0.45552692171669285","0.4253490305269882","0.714564152650845","0.5659522748923236","0.35965842379618707","0.551791295316264","0.4889290011240459"
"0.31534367774379896","0.587912268026008","0.46723777433290004","0.3572018273430173","0.5912113979386106","0.49747558260916314","0.3668922018667698","0.6802098931468717","0.527161640758601","0.2982143034521117","0.5192288943382307","0.42609577688708916","0.3291531811629348","0.5959063608156878","0.4688652039413818","0.4289991154099158","0.6952392743230269","0.5192891903670844","0.3337263298901792","0.6337753498054699","0.5021475410061476","0.30761092771677745","0.523207160792217","0.45559918646046504","0.4276255962156207","0.7116716877328952","0.5663152012382977","0.3615387433089178","0.547517377061589","0.4887170927209774"
"0.3159168837845409","0.5853104651384902","0.46760146616593756","0.3595837886458803","0.5901095861397497","0.4973966377598591","0.3691510774829153","0.6782634489491497","0.5272371831242304","0.2985920134463336","0.5190124630543166","0.42640643223244934","0.33023715538244164","0.5910817108904501","0.4686327363374858","0.42956059893950727","0.6901325304459179","0.5191339889709656","0.33527150300665814","0.6303199995025168","0.5023247798072522","0.30848802058245356","0.5222013966503534","0.4556980835051597","0.4302877663344323","0.7113516009364436","0.5661019890691624","0.36609591797272173","0.5471897291670588","0.48897314802889064"
"0.3177426459197326","0.584923628914518","0.4676139184663505","0.36193541129005885","0.5899689428593562","0.4983243442981371","0.36946678669661265","0.6779981402885549","0.5274443573107909","0.2992487805869754","0.5180301864891357","0.4262850141535515","0.33179685571469203","0.5885839379729969","0.46815399714283473","0.43052441148875176","0.6882211372396568","0.5191424923621013","0.33890926154467677","0.626082557703014","0.5027270641409125","0.31207735957011645","0.5216291790419862","0.4557966658589796","0.4328045288616511","0.7111589484824818","0.5663018004826652","0.3690039660861833","0.5468343001246151","0.4894084512660309"
"0.3205296309361387","0.5830739675454225","0.4676777143516502","0.36558633161827425","0.5898423639070021","0.4984487179278015","0.3707824895539556","0.6767377711423425","0.5274616979411652","0.30049460556932556","0.5177974231259939","0.4260093708328296","0.3322764314997228","0.5848557008214728","0.46781758834522547","0.43133047523973495","0.6875183005918376","0.5191964464368495","0.3403337387559785","0.6231298889118463","0.5033251546483275","0.31769492960600293","0.5211141831944559","0.4556470112730116","0.4378369575112302","0.7111056546842278","0.5658154489782882","0.3704486743550186","0.545943840345382","0.48922382311955304"
"0.32421189346987744","0.5814095122536971","0.4682603101699806","0.3660668032095235","0.5889856300132955","0.4982521528051691","0.3731130357098917","0.6767249404979665","0.5277021604228748","0.3009889615508351","0.5159530332546409","0.4257586707175218","0.3326648878855977","0.58299498370405","0.46784121638813003","0.4327296943699585","0.6871540073866039","0.5193356906832328","0.3431007888747043","0.6188994815754455","0.5032175583312033","0.3201426148223198","0.5199359029870696","0.4559923266597024","0.4398484739555247","0.7105336039355689","0.5660234775010394","0.3741974907865585","0.5434169948254242","0.4892633947158299"
"0.3251895079035855","0.5788222789732319","0.46821986911467306","0.3664610953024156","0.5863963757445073","0.4978423721061425","0.3745375743133256","0.676330063327972","0.5277160821714589","0.301599254877613","0.514725865631376","0.42606703715101324","0.33346299424436737","0.5797306589919994","0.4680510600952704","0.4335402995496357","0.6866416394703436","0.5184357950740284","0.34488704942359283","0.6166066297272261","0.5029006991311493","0.3237839688724016","0.5192129296436824","0.45597223539770354","0.4410666407692645","0.7100187582617759","0.5655584585076858","0.37533062782736826","0.5419866742147281","0.48925225421161156"
"0.32634502591409514","0.5776545894876614","0.4680543422692935","0.3672727128399057","0.5834915764564542","0.498240272514583","0.3748093930748223","0.6746511450329946","0.5276224820020871","0.304108138926296","0.5143199717748259","0.4260782256550892","0.3349780524996383","0.5772275338036277","0.46812840065624484","0.4347186330527348","0.6796312600368196","0.5186184601443284","0.3461206973532386","0.6154538838902386","0.503278115302684","0.32650443185053407","0.5164498995808976","0.4561582994717043","0.44309710643056227","0.7095554584465216","0.565331559315148","0.37949474976990044","0.5395032232303456","0.4893572322530976"
"0.32646944402711264","0.5775852732428998","0.4677025860990198","0.37019264831718524","0.5832291938314446","0.49842463979220847","0.3750472063712393","0.6740101503742085","0.5275137508304644","0.3055132691204571","0.5141983886367856","0.4259521780779176","0.33607985502554444","0.5735422115842789","0.46849976412064975","0.4360950334722577","0.6784305217618176","0.5181725899635948","0.34928358629825373","0.6141584518408757","0.5032540596367404","0.3292765677878251","0.5121135914175671","0.45621667221125284","0.4445438047733838","0.7072083175383456","0.5654565226655032","0.38273138505650867","0.5391057959796967","0.4896044818343674"
"0.32818226634507186","0.576758516817841","0.46747013438100227","0.3708053141163092","0.5827406804466961","0.4989884107831742","0.375322539399776","0.6730635986964394","0.5274637008196844","0.30651930490358614","0.513830047898708","0.4260174747787797","0.3370837933076741","0.5700666908688284","0.4681944325469248","0.43781630626246515","0.672226001172399","0.5185720239369072","0.3519386221790746","0.6119801608997489","0.5031366453528962","0.3326942069243366","0.5113556152003728","0.45631772676536353","0.4461792184255817","0.7052852390926398","0.5655557285843384","0.38415362410255327","0.5381949691219157","0.4896602157569437"
"0.3296634468787446","0.576674311489739","0.4670524405362679","0.37098804122323475","0.5824848621924916","0.49912029031797495","0.3759613139832542","0.6728264244708547","0.5276649930708669","0.3091583806862426","0.5136262696197373","0.4254502873106681","0.3387640602172841","0.5689645082301819","0.4682323204555183","0.4381409965684521","0.6711266862011426","0.5184909223445725","0.35601202441766144","0.6098919481066805","0.5034116434687325","0.3352808494634573","0.509563257797186","0.4563014584231862","0.4477647143092415","0.7034338699350304","0.5653833741836778","0.3842962510405495","0.5378960346285557","0.48954345860211584"
"0.33031145646348936","0.5758447947886675","0.4673527458781315","0.37652078965168445","0.5808013164464101","0.4995245671892796","0.3766884725248536","0.6727002523181217","0.527848629269874","0.3099137346359356","0.5130181740868989","0.4255473992992833","0.3402006161712201","0.5680016312713144","0.4684057481755661","0.43872678094229345","0.6694126391922434","0.5188513606374874","0.3587301569554619","0.6086094685003814","0.503303871300311","0.3412432882322583","0.5049288711015186","0.45654070809983255","0.4494486308060474","0.7029465026115231","0.5652134309261941","0.3849855435831978","0.5366095608356376","0.48957838277621385"
"0.33038144727841173","0.5748753390046284","0.46741381686967626","0.38077637609262255","0.5807346079106135","0.49955931122195163","0.37866279507918765","0.6705241676836907","0.5277831607543805","0.31037700375329713","0.5128345809921047","0.426163156332082","0.34060683742617814","0.5669039380855254","0.46818620831556196","0.4394536270326006","0.6624977364413456","0.5184934439985834","0.36114578264426056","0.606518029133391","0.5033694052384476","0.34661376377005343","0.502356407752825","0.45637403591202075","0.45069847856599154","0.7025078720203666","0.5652270852127456","0.385678355065679","0.5365010503574704","0.4895114795963598"
"0.3306132183482956","0.5737160499057605","0.467257133764198","0.38086751386964623","0.5806686162555631","0.4996545417630403","0.3789772840486785","0.6703313499585323","0.527564759628844","0.3124782220985346","0.51248581443392","0.4262732519434118","0.34175638662178864","0.5656088463944088","0.46853197316441386","0.43991160322020556","0.6605027935397355","0.5182900557393053","0.3638129769626537","0.6045144226030583","0.5033981157351404","0.3514506590772271","0.5019081931386248","0.4565714771176223","0.45247017283643587","0.7023435335355861","0.5649532742972257","0.3871918319464948","0.5344546767283641","0.48944600886990236"
"0.3317422849583017","0.5735773160859022","0.46715731772531754","0.38098299969094684","0.5805273120228188","0.49986509800530643","0.3807654234327088","0.6696305373452449","0.5279330109969529","0.3145195032492757","0.5122272402367867","0.4261108774690765","0.3435255408842629","0.5626313328924986","0.4685880161950333","0.4407036388394414","0.6589472183332494","0.5180733634386028","0.36416590973420426","0.6031562122372176","0.5033420332322817","0.353325317340435","0.5008805689193521","0.4564041976075318","0.4533955433618875","0.702261333051502","0.5650737658225329","0.3873718667942328","0.5326129404621684","0.48916034250420437"
